"day_date","matchup","team","opposition","location","off_night","tired","total_games","off_nights","week_info"
2022-03-14,19,NYR,,,,,3,1,
2022-03-14,19,OTT,ARI,Home,Y,,4,3,Most Games
2022-03-14,19,PHI,,,,,3,2,
2022-03-14,19,PIT,,,,,3,0,
2022-03-14,19,SEA,,,,,2,1,Least Games
2022-03-14,19,SJS,,,,,4,2,Most Games
2022-03-14,19,STL,,,,,2,0,Least Games
2022-03-14,19,TBL,,,,,2,1,Least Games
2022-03-14,19,TOR,,,,,3,0,
2022-03-14,19,VAN,,,,,4,1,Most Games
2022-03-14,19,VGK,,,,,3,0,
2022-03-14,19,WPG,,,,,3,2,
2022-03-14,19,WSH,,,,,4,2,Most Games
2022-03-15,19,ANA,NYR,Away,N,,2,1,Least Games
2022-03-15,19,ARI,MTL,Away,N,Tired,4,2,Most Games
2022-03-15,19,BOS,CHI,Away,N,,3,2,
2022-03-15,19,BUF,,,,,3,2,
2022-03-15,19,CAR,,,,,3,2,
2022-03-15,19,CBJ,,,,,3,1,
2022-03-15,19,CGY,,,,,3,2,
2022-03-15,19,CHI,BOS,Home,N,,3,1,
2022-03-15,19,COL,LAK,Away,N,,2,1,Least Games
2022-03-15,19,DAL,TOR,Away,N,,4,1,Most Games
2022-03-15,19,DET,EDM,Away,N,,3,0,
2022-03-15,19,EDM,DET,Home,N,,3,0,
2022-03-15,19,FLA,SJS,Away,N,,3,1,
2022-03-15,19,LAK,COL,Home,N,,3,0,
2022-03-15,19,MIN,,,,,2,1,Least Games
2022-03-15,19,MTL,ARI,Home,N,Tired Opposition,3,0,
2022-03-15,19,NJD,VAN,Away,N,,3,1,
2022-03-15,19,NSH,PIT,Home,N,,3,0,
2022-03-15,19,NYI,WSH,Away,N,,3,1,
2022-03-15,19,NYR,ANA,Home,N,,3,1,
2022-03-15,19,OTT,,,,,4,3,Most Games
2022-03-15,19,PHI,,,,,3,2,
2022-03-15,19,PIT,NSH,Away,N,,3,0,
2022-03-15,19,SEA,,,,,2,1,Least Games
2022-03-15,19,SJS,FLA,Home,N,,4,2,Most Games
2022-03-15,19,STL,,,,,2,0,Least Games
2022-03-15,19,TBL,,,,,2,1,Least Games
2022-03-15,19,TOR,DAL,Home,N,,3,0,
2022-03-15,19,VAN,NJD,Home,N,,4,1,Most Games
2022-03-15,19,VGK,WPG,Away,N,,3,0,
2022-03-15,19,WPG,VGK,Home,N,,3,2,
2022-03-15,19,WSH,NYI,Home,N,,4,2,Most Games
2022-03-16,19,ANA,,,,,2,1,Least Games
2022-03-16,19,ARI,,,,,4,2,Most Games
2022-03-16,19,BOS,MIN,Away,Y,Tired,3,2,
2022-03-16,19,BUF,,,,,3,2,
2022-03-16,19,CAR,,,,,3,2,
2022-03-16,19,CBJ,OTT,Away,Y,,3,1,
2022-03-16,19,CGY,NJD,Home,Y,Tired Opposition,3,2,
2022-03-16,19,CHI,,,,,3,1,
2022-03-16,19,COL,,,,,2,1,Least Games
2022-03-16,19,DAL,,,,,4,1,Most Games
2022-03-16,19,DET,,,,,3,0,
2022-03-16,19,EDM,,,,,3,0,
2022-03-16,19,FLA,,,,,3,1,
2022-03-16,19,LAK,,,,,3,0,
2022-03-16,19,MIN,BOS,Home,Y,Tired Opposition,2,1,Least Games
2022-03-16,19,MTL,,,,,3,0,
2022-03-16,19,NJD,CGY,Away,Y,Tired,3,1,
2022-03-16,19,NSH,,,,,3,0,
2022-03-16,19,NYI,,,,,3,1,
2022-03-16,19,NYR,,,,,3,1,
2022-03-16,19,OTT,CBJ,Home,Y,,4,3,Most Games
2022-03-16,19,PHI,,,,,3,2,
2022-03-16,19,PIT,,,,,3,0,
2022-03-16,19,SEA,TBL,Home,Y,,2,1,Least Games
2022-03-16,19,SJS,,,,,4,2,Most Games
2022-03-16,19,STL,,,,,2,0,Least Games
2022-03-16,19,TBL,SEA,Away,Y,,2,1,Least Games
2022-03-16,19,TOR,,,,,3,0,
2022-03-16,19,VAN,,,,,4,1,Most Games
2022-03-16,19,VGK,,,,,3,0,
2022-03-16,19,WPG,,,,,3,2,
2022-03-16,19,WSH,,,,,4,2,Most Games
2022-03-17,19,ANA,,,,,2,1,Least Games
2022-03-17,19,ARI,,,,,4,2,Most Games
2022-03-17,19,BOS,,,,,3,2,
2022-03-17,19,BUF,EDM,Away,N,,3,2,
2022-03-17,19,CAR,TOR,Away,N,,3,2,
2022-03-17,19,CBJ,WSH,Home,N,Tired,3,1,
2022-03-17,19,CGY,,,,,3,2,
2022-03-17,19,CHI,,,,,3,1,
2022-03-17,19,COL,,,,,2,1,Least Games
2022-03-17,19,DAL,MTL,Away,N,,4,1,Most Games
2022-03-17,19,DET,VAN,Away,N,,3,0,
2022-03-17,19,EDM,BUF,Home,N,,3,0,
2022-03-17,19,FLA,VGK,Away,N,,3,1,
2022-03-17,19,LAK,SJS,Home,N,,3,0,
2022-03-17,19,MIN,,,,,2,1,Least Games
2022-03-17,19,MTL,DAL,Home,N,,3,0,
2022-03-17,19,NJD,,,,,3,1,
2022-03-17,19,NSH,PHI,Away,N,,3,0,
2022-03-17,19,NYI,,,,,3,1,
2022-03-17,19,NYR,,,,,3,1,
2022-03-17,19,OTT,,,,,4,3,Most Games
2022-03-17,19,PHI,NSH,Home,N,,3,2,
2022-03-17,19,PIT,STL,Away,N,,3,0,
2022-03-17,19,SEA,,,,,2,1,Least Games
2022-03-17,19,SJS,LAK,Away,N,,4,2,Most Games
2022-03-17,19,STL,PIT,Home,N,,2,0,Least Games
2022-03-17,19,TBL,,,,,2,1,Least Games
2022-03-17,19,TOR,CAR,Home,N,,3,0,
2022-03-17,19,VAN,DET,Home,N,,4,1,Most Games
2022-03-17,19,VGK,FLA,Home,N,,3,0,
2022-03-17,19,WPG,,,,,3,2,
2022-03-17,19,WSH,CBJ,Away,N,Tired Opposition,4,2,Most Games
2022-03-18,19,ANA,FLA,Home,Y,Tired Opposition,2,1,Least Games
2022-03-18,19,ARI,,,,,4,2,Most Games
2022-03-18,19,BOS,WPG,Away,Y,,3,2,
2022-03-18,19,BUF,CGY,Away,Y,Tired,3,2,
2022-03-18,19,CAR,WSH,Home,Y,Both Tired,3,2,
2022-03-18,19,CBJ,,,,,3,1,
2022-03-18,19,CGY,BUF,Home,Y,Tired Opposition,3,2,
2022-03-18,19,CHI,,,,,3,1,
2022-03-18,19,COL,SJS,Away,Y,Tired Opposition,2,1,Least Games
2022-03-18,19,DAL,,,,,4,1,Most Games
2022-03-18,19,DET,,,,,3,0,
2022-03-18,19,EDM,,,,,3,0,
2022-03-18,19,FLA,ANA,Away,Y,Tired,3,1,
2022-03-18,19,LAK,,,,,3,0,
2022-03-18,19,MIN,,,,,2,1,Least Games
2022-03-18,19,MTL,,,,,3,0,
2022-03-18,19,NJD,,,,,3,1,
2022-03-18,19,NSH,,,,,3,0,
2022-03-18,19,NYI,,,,,3,1,
2022-03-18,19,NYR,,,,,3,1,
2022-03-18,19,OTT,PHI,Home,Y,Tired Opposition,4,3,Most Games
2022-03-18,19,PHI,OTT,Away,Y,Tired,3,2,
2022-03-18,19,PIT,,,,,3,0,
2022-03-18,19,SEA,,,,,2,1,Least Games
2022-03-18,19,SJS,COL,Home,Y,Tired,4,2,Most Games
2022-03-18,19,STL,,,,,2,0,Least Games
2022-03-18,19,TBL,,,,,2,1,Least Games
2022-03-18,19,TOR,,,,,3,0,
2022-03-18,19,VAN,,,,,4,1,Most Games
2022-03-18,19,VGK,,,,,3,0,
2022-03-18,19,WPG,BOS,Home,Y,,3,2,
2022-03-18,19,WSH,CAR,Away,Y,Both Tired,4,2,Most Games
2022-03-19,19,ANA,,,,,2,1,Least Games
2022-03-19,19,ARI,PIT,Home,N,,4,2,Most Games
2022-03-19,19,BOS,,,,,3,2,
2022-03-19,19,BUF,,,,,3,2,
2022-03-19,19,CAR,,,,,3,2,
2022-03-19,19,CBJ,STL,Home,N,,3,1,
2022-03-19,19,CGY,VAN,Away,N,Tired,3,2,
2022-03-19,19,CHI,MIN,Away,N,,3,1,
2022-03-19,19,COL,,,,,2,1,Least Games
2022-03-19,19,DAL,NYI,Away,N,,4,1,Most Games
2022-03-19,19,DET,SEA,Away,N,,3,0,
2022-03-19,19,EDM,NJD,Home,N,,3,0,
2022-03-19,19,FLA,,,,,3,1,
2022-03-19,19,LAK,VGK,Away,N,,3,0,
2022-03-19,19,MIN,CHI,Home,N,,2,1,Least Games
2022-03-19,19,MTL,OTT,Home,N,Tired Opposition,3,0,
2022-03-19,19,NJD,EDM,Away,N,,3,1,
2022-03-19,19,NSH,TOR,Home,N,,3,0,
2022-03-19,19,NYI,DAL,Home,N,,3,1,
2022-03-19,19,NYR,TBL,Away,N,,3,1,
2022-03-19,19,OTT,MTL,Away,N,Tired,4,3,Most Games
2022-03-19,19,PHI,,,,,3,2,
2022-03-19,19,PIT,ARI,Away,N,,3,0,
2022-03-19,19,SEA,DET,Home,N,,2,1,Least Games
2022-03-19,19,SJS,,,,,4,2,Most Games
2022-03-19,19,STL,CBJ,Away,N,,2,0,Least Games
2022-03-19,19,TBL,NYR,Home,N,,2,1,Least Games
2022-03-19,19,TOR,NSH,Away,N,,3,0,
2022-03-19,19,VAN,CGY,Home,N,Tired Opposition,4,1,Most Games
2022-03-19,19,VGK,LAK,Home,N,,3,0,
2022-03-19,19,WPG,,,,,3,2,
2022-03-19,19,WSH,,,,,4,2,Most Games
2022-03-20,19,ANA,,,,,2,1,Least Games
2022-03-20,19,ARI,SJS,Away,Y,Tired,4,2,Most Games
2022-03-20,19,BOS,,,,,3,2,
2022-03-20,19,BUF,VAN,Away,Y,Tired Opposition,3,2,
2022-03-20,19,CAR,NYR,Home,Y,Tired Opposition,3,2,
2022-03-20,19,CBJ,,,,,3,1,
2022-03-20,19,CGY,,,,,3,2,
2022-03-20,19,CHI,WPG,Home,Y,Tired,3,1,
2022-03-20,19,COL,,,,,2,1,Least Games
2022-03-20,19,DAL,WSH,Away,Y,Tired,4,1,Most Games
2022-03-20,19,DET,,,,,3,0,
2022-03-20,19,EDM,,,,,3,0,
2022-03-20,19,FLA,,,,,3,1,
2022-03-20,19,LAK,,,,,3,0,
2022-03-20,19,MIN,,,,,2,1,Least Games
2022-03-20,19,MTL,,,,,3,0,
2022-03-20,19,NJD,,,,,3,1,
2022-03-20,19,NSH,,,,,3,0,
2022-03-20,19,NYI,PHI,Away,Y,Tired,3,1,
2022-03-20,19,NYR,CAR,Away,Y,Tired,3,1,
2022-03-20,19,OTT,,,,,4,3,Most Games
2022-03-20,19,PHI,NYI,Home,Y,Tired Opposition,3,2,
2022-03-20,19,PIT,,,,,3,0,
2022-03-20,19,SEA,,,,,2,1,Least Games
2022-03-20,19,SJS,ARI,Home,Y,Tired Opposition,4,2,Most Games
2022-03-20,19,STL,,,,,2,0,Least Games
2022-03-20,19,TBL,,,,,2,1,Least Games
2022-03-20,19,TOR,,,,,3,0,
2022-03-20,19,VAN,BUF,Home,Y,Tired,4,1,Most Games
2022-03-20,19,VGK,,,,,3,0,
2022-03-20,19,WPG,CHI,Away,Y,Tired Opposition,3,2,
2022-03-20,19,WSH,DAL,Home,Y,Tired Opposition,4,2,Most Games
2022-03-21,20,ANA,NSH,Home,Y,,4,3,Most Games
2022-03-21,20,ARI,,,,,3,3,
2022-03-21,20,BOS,MTL,Home,Y,,4,1,Most Games
2022-03-21,20,BUF,,,,,3,3,
2022-03-21,20,CAR,,,,,3,0,
2022-03-21,20,CBJ,,,,,3,1,
2022-03-21,20,CGY,,,,,3,1,
2022-03-21,20,CHI,,,,,3,1,
2022-03-21,20,COL,EDM,Home,Y,,4,4,Most Games
2022-03-21,20,DAL,,,,,3,0,
2022-03-21,20,DET,,,,,3,1,
2022-03-21,20,EDM,COL,Away,Y,,4,1,Most Games
2022-03-21,20,FLA,,,,,3,1,
2022-03-21,20,LAK,,,,,3,0,
2022-03-21,20,MIN,VGK,Home,Y,,4,2,Most Games
2022-03-21,20,MTL,BOS,Away,Y,,4,2,Most Games
2022-03-21,20,NJD,,,,,4,2,Most Games
2022-03-21,20,NSH,ANA,Away,Y,,4,2,Most Games
2022-03-21,20,NYI,,,,,4,1,Most Games
2022-03-21,20,NYR,,,,,3,2,
2022-03-21,20,OTT,,,,,2,0,Least Games
2022-03-21,20,PHI,,,,,4,2,Most Games
2022-03-21,20,PIT,,,,,4,3,Most Games
2022-03-21,20,SEA,,,,,3,2,
2022-03-21,20,SJS,,,,,3,0,
2022-03-21,20,STL,,,,,3,0,
2022-03-21,20,TBL,,,,,4,1,Most Games
2022-03-21,20,TOR,,,,,3,2,
2022-03-21,20,VAN,,,,,3,1,
2022-03-21,20,VGK,MIN,Away,Y,,4,1,Most Games
2022-03-21,20,WPG,,,,,3,2,
2022-03-21,20,WSH,,,,,3,1,
2022-03-22,20,ANA,,,,,4,3,Most Games
2022-03-22,20,ARI,,,,,3,3,
2022-03-22,20,BOS,NYI,Away,N,Tired,4,1,Most Games
2022-03-22,20,BUF,,,,,3,3,
2022-03-22,20,CAR,TBL,Home,N,,3,0,
2022-03-22,20,CBJ,PIT,Away,N,,3,1,
2022-03-22,20,CGY,SJS,Home,N,,3,1,
2022-03-22,20,CHI,,,,,3,1,
2022-03-22,20,COL,,,,,4,4,Most Games
2022-03-22,20,DAL,EDM,Home,N,Tired Opposition,3,0,
2022-03-22,20,DET,PHI,Home,N,,3,1,
2022-03-22,20,EDM,DAL,Away,N,Tired,4,1,Most Games
2022-03-22,20,FLA,,,,,3,1,
2022-03-22,20,LAK,NSH,Home,N,Tired Opposition,3,0,
2022-03-22,20,MIN,,,,,4,2,Most Games
2022-03-22,20,MTL,,,,,4,2,Most Games
2022-03-22,20,NJD,NYR,Home,N,,4,2,Most Games
2022-03-22,20,NSH,LAK,Away,N,Tired,4,2,Most Games
2022-03-22,20,NYI,BOS,Home,N,Tired Opposition,4,1,Most Games
2022-03-22,20,NYR,NJD,Away,N,,3,2,
2022-03-22,20,OTT,,,,,2,0,Least Games
2022-03-22,20,PHI,DET,Away,N,,4,2,Most Games
2022-03-22,20,PIT,CBJ,Home,N,,4,3,Most Games
2022-03-22,20,SEA,,,,,3,2,
2022-03-22,20,SJS,CGY,Away,N,,3,0,
2022-03-22,20,STL,WSH,Away,N,,3,0,
2022-03-22,20,TBL,CAR,Away,N,,4,1,Most Games
2022-03-22,20,TOR,,,,,3,2,
2022-03-22,20,VAN,,,,,3,1,
2022-03-22,20,VGK,WPG,Away,N,Tired,4,1,Most Games
2022-03-22,20,WPG,VGK,Home,N,Tired Opposition,3,2,
2022-03-22,20,WSH,STL,Home,N,,3,1,
2022-03-23,20,ANA,CHI,Home,Y,,4,3,Most Games
2022-03-23,20,ARI,SEA,Home,Y,,3,3,
2022-03-23,20,BOS,,,,,4,1,Most Games
2022-03-23,20,BUF,PIT,Home,Y,Tired Opposition,3,3,
2022-03-23,20,CAR,,,,,3,0,
2022-03-23,20,CBJ,,,,,3,1,
2022-03-23,20,CGY,,,,,3,1,
2022-03-23,20,CHI,ANA,Away,Y,,3,1,
2022-03-23,20,COL,VAN,Home,Y,,4,4,Most Games
2022-03-23,20,DAL,,,,,3,0,
2022-03-23,20,DET,,,,,3,1,
2022-03-23,20,EDM,,,,,4,1,Most Games
2022-03-23,20,FLA,,,,,3,1,
2022-03-23,20,LAK,,,,,3,0,
2022-03-23,20,MIN,,,,,4,2,Most Games
2022-03-23,20,MTL,,,,,4,2,Most Games
2022-03-23,20,NJD,TOR,Away,Y,Tired,4,2,Most Games
2022-03-23,20,NSH,,,,,4,2,Most Games
2022-03-23,20,NYI,,,,,4,1,Most Games
2022-03-23,20,NYR,,,,,3,2,
2022-03-23,20,OTT,,,,,2,0,Least Games
2022-03-23,20,PHI,,,,,4,2,Most Games
2022-03-23,20,PIT,BUF,Away,Y,Tired,4,3,Most Games
2022-03-23,20,SEA,ARI,Away,Y,,3,2,
2022-03-23,20,SJS,,,,,3,0,
2022-03-23,20,STL,,,,,3,0,
2022-03-23,20,TBL,,,,,4,1,Most Games
2022-03-23,20,TOR,NJD,Home,Y,Tired Opposition,3,2,
2022-03-23,20,VAN,COL,Away,Y,,3,1,
2022-03-23,20,VGK,,,,,4,1,Most Games
2022-03-23,20,WPG,,,,,3,2,
2022-03-23,20,WSH,,,,,3,1,
2022-03-24,20,ANA,,,,,4,3,Most Games
2022-03-24,20,ARI,,,,,3,3,
2022-03-24,20,BOS,TBL,Home,N,,4,1,Most Games
2022-03-24,20,BUF,,,,,3,3,
2022-03-24,20,CAR,DAL,Home,N,,3,0,
2022-03-24,20,CBJ,,,,,3,1,
2022-03-24,20,CGY,,,,,3,1,
2022-03-24,20,CHI,LAK,Away,N,Tired,3,1,
2022-03-24,20,COL,,,,,4,4,Most Games
2022-03-24,20,DAL,CAR,Away,N,,3,0,
2022-03-24,20,DET,,,,,3,1,
2022-03-24,20,EDM,SJS,Home,N,,4,1,Most Games
2022-03-24,20,FLA,MTL,Away,N,,3,1,
2022-03-24,20,LAK,CHI,Home,N,Tired Opposition,3,0,
2022-03-24,20,MIN,VAN,Home,N,Tired Opposition,4,2,Most Games
2022-03-24,20,MTL,FLA,Home,N,,4,2,Most Games
2022-03-24,20,NJD,,,,,4,2,Most Games
2022-03-24,20,NSH,VGK,Away,N,,4,2,Most Games
2022-03-24,20,NYI,OTT,Home,N,,4,1,Most Games
2022-03-24,20,NYR,,,,,3,2,
2022-03-24,20,OTT,NYI,Away,N,,2,0,Least Games
2022-03-24,20,PHI,STL,Away,N,,4,2,Most Games
2022-03-24,20,PIT,,,,,4,3,Most Games
2022-03-24,20,SEA,,,,,3,2,
2022-03-24,20,SJS,EDM,Away,N,,3,0,
2022-03-24,20,STL,PHI,Home,N,,3,0,
2022-03-24,20,TBL,BOS,Away,N,,4,1,Most Games
2022-03-24,20,TOR,,,,,3,2,
2022-03-24,20,VAN,MIN,Away,N,Tired,3,1,
2022-03-24,20,VGK,NSH,Home,N,,4,1,Most Games
2022-03-24,20,WPG,,,,,3,2,
2022-03-24,20,WSH,,,,,3,1,
2022-03-25,20,ANA,SEA,Home,Y,,4,3,Most Games
2022-03-25,20,ARI,CGY,Away,Y,,3,3,
2022-03-25,20,BOS,,,,,4,1,Most Games
2022-03-25,20,BUF,WSH,Home,Y,,3,3,
2022-03-25,20,CAR,,,,,3,0,
2022-03-25,20,CBJ,WPG,Away,Y,,3,1,
2022-03-25,20,CGY,ARI,Home,Y,,3,1,
2022-03-25,20,CHI,,,,,3,1,
2022-03-25,20,COL,PHI,Home,Y,Tired Opposition,4,4,Most Games
2022-03-25,20,DAL,,,,,3,0,
2022-03-25,20,DET,,,,,3,1,
2022-03-25,20,EDM,,,,,4,1,Most Games
2022-03-25,20,FLA,,,,,3,1,
2022-03-25,20,LAK,,,,,3,0,
2022-03-25,20,MIN,,,,,4,2,Most Games
2022-03-25,20,MTL,,,,,4,2,Most Games
2022-03-25,20,NJD,,,,,4,2,Most Games
2022-03-25,20,NSH,,,,,4,2,Most Games
2022-03-25,20,NYI,,,,,4,1,Most Games
2022-03-25,20,NYR,PIT,Home,Y,,3,2,
2022-03-25,20,OTT,,,,,2,0,Least Games
2022-03-25,20,PHI,COL,Away,Y,Tired,4,2,Most Games
2022-03-25,20,PIT,NYR,Away,Y,,4,3,Most Games
2022-03-25,20,SEA,ANA,Away,Y,,3,2,
2022-03-25,20,SJS,,,,,3,0,
2022-03-25,20,STL,,,,,3,0,
2022-03-25,20,TBL,,,,,4,1,Most Games
2022-03-25,20,TOR,,,,,3,2,
2022-03-25,20,VAN,,,,,3,1,
2022-03-25,20,VGK,,,,,4,1,Most Games
2022-03-25,20,WPG,CBJ,Home,Y,,3,2,
2022-03-25,20,WSH,BUF,Away,Y,,3,1,
2022-03-26,20,ANA,SJS,Away,N,Tired,4,3,Most Games
2022-03-26,20,ARI,,,,,3,3,
2022-03-26,20,BOS,NYI,Home,N,,4,1,Most Games
2022-03-26,20,BUF,,,,,3,3,
2022-03-26,20,CAR,STL,Away,N,,3,0,
2022-03-26,20,CBJ,MIN,Away,N,Tired,3,1,
2022-03-26,20,CGY,EDM,Home,N,Tired,3,1,
2022-03-26,20,CHI,VGK,Away,N,,3,1,
2022-03-26,20,COL,,,,,4,4,Most Games
2022-03-26,20,DAL,VAN,Home,N,,3,0,
2022-03-26,20,DET,TBL,Home,N,,3,1,
2022-03-26,20,EDM,CGY,Away,N,Tired Opposition,4,1,Most Games
2022-03-26,20,FLA,OTT,Away,N,,3,1,
2022-03-26,20,LAK,SEA,Home,N,Tired Opposition,3,0,
2022-03-26,20,MIN,CBJ,Home,N,Tired Opposition,4,2,Most Games
2022-03-26,20,MTL,TOR,Home,N,,4,2,Most Games
2022-03-26,20,NJD,WSH,Away,N,Tired Opposition,4,2,Most Games
2022-03-26,20,NSH,,,,,4,2,Most Games
2022-03-26,20,NYI,BOS,Away,N,,4,1,Most Games
2022-03-26,20,NYR,,,,,3,2,
2022-03-26,20,OTT,FLA,Home,N,,2,0,Least Games
2022-03-26,20,PHI,,,,,4,2,Most Games
2022-03-26,20,PIT,,,,,4,3,Most Games
2022-03-26,20,SEA,LAK,Away,N,Tired,3,2,
2022-03-26,20,SJS,ANA,Home,N,Tired Opposition,3,0,
2022-03-26,20,STL,CAR,Home,N,,3,0,
2022-03-26,20,TBL,DET,Away,N,,4,1,Most Games
2022-03-26,20,TOR,MTL,Away,N,,3,2,
2022-03-26,20,VAN,DAL,Away,N,,3,1,
2022-03-26,20,VGK,CHI,Home,N,,4,1,Most Games
2022-03-26,20,WPG,,,,,3,2,
2022-03-26,20,WSH,NJD,Home,N,Tired,3,1,
2022-03-27,20,ANA,,,,,4,3,Most Games
2022-03-27,20,ARI,WPG,Away,Y,,3,3,
2022-03-27,20,BOS,,,,,4,1,Most Games
2022-03-27,20,BUF,NYR,Away,Y,,3,3,
2022-03-27,20,CAR,,,,,3,0,
2022-03-27,20,CBJ,,,,,3,1,
2022-03-27,20,CGY,,,,,3,1,
2022-03-27,20,CHI,,,,,3,1,
2022-03-27,20,COL,MIN,Away,Y,Tired Opposition,4,4,Most Games
2022-03-27,20,DAL,,,,,3,0,
2022-03-27,20,DET,PIT,Away,Y,Tired,3,1,
2022-03-27,20,EDM,,,,,4,1,Most Games
2022-03-27,20,FLA,TOR,Away,Y,Both Tired,3,1,
2022-03-27,20,LAK,,,,,3,0,
2022-03-27,20,MIN,COL,Home,Y,Tired,4,2,Most Games
2022-03-27,20,MTL,NJD,Away,Y,Both Tired,4,2,Most Games
2022-03-27,20,NJD,MTL,Home,Y,Both Tired,4,2,Most Games
2022-03-27,20,NSH,PHI,Home,Y,,4,2,Most Games
2022-03-27,20,NYI,TBL,Home,Y,Both Tired,4,1,Most Games
2022-03-27,20,NYR,BUF,Home,Y,,3,2,
2022-03-27,20,OTT,,,,,2,0,Least Games
2022-03-27,20,PHI,NSH,Away,Y,,4,2,Most Games
2022-03-27,20,PIT,DET,Home,Y,Tired Opposition,4,3,Most Games
2022-03-27,20,SEA,,,,,3,2,
2022-03-27,20,SJS,,,,,3,0,
2022-03-27,20,STL,,,,,3,0,
2022-03-27,20,TBL,NYI,Away,Y,Both Tired,4,1,Most Games
2022-03-27,20,TOR,FLA,Home,Y,Both Tired,3,2,
2022-03-27,20,VAN,,,,,3,1,
2022-03-27,20,VGK,,,,,4,1,Most Games
2022-03-27,20,WPG,ARI,Home,Y,,3,2,
2022-03-27,20,WSH,,,,,3,1,
2022-03-28,21,ANA,,,,,4,1,Most Games
2022-03-28,21,ARI,EDM,Away,Y,Tired,4,3,Most Games
2022-03-28,21,BOS,,,,,3,0,Least Games
2022-03-28,21,BUF,CHI,Away,Y,Tired,4,3,Most Games
2022-03-28,21,CAR,WSH,Away,Y,,4,1,Most Games
2022-03-28,21,CBJ,,,,,3,0,Least Games
2022-03-28,21,CGY,,,,,3,0,Least Games
2022-03-28,21,CHI,BUF,Home,Y,Tired Opposition,4,2,Most Games
2022-03-28,21,COL,,,,,3,0,Least Games
2022-03-28,21,DAL,,,,,4,0,Most Games
2022-03-28,21,DET,,,,,3,2,Least Games
2022-03-28,21,EDM,ARI,Home,Y,Tired Opposition,4,3,Most Games
2022-03-28,21,FLA,,,,,4,0,Most Games
2022-03-28,21,LAK,SEA,Home,Y,,4,2,Most Games
2022-03-28,21,MIN,,,,,4,0,Most Games
2022-03-28,21,MTL,,,,,3,0,Least Games
2022-03-28,21,NJD,,,,,3,0,Least Games
2022-03-28,21,NSH,,,,,3,1,Least Games
2022-03-28,21,NYI,,,,,4,1,Most Games
2022-03-28,21,NYR,,,,,4,2,Most Games
2022-03-28,21,OTT,,,,,3,1,Least Games
2022-03-28,21,PHI,,,,,3,0,Least Games
2022-03-28,21,PIT,,,,,3,0,Least Games
2022-03-28,21,SEA,LAK,Away,Y,,4,3,Most Games
2022-03-28,21,SJS,,,,,3,1,Least Games
2022-03-28,21,STL,VAN,Home,Y,,4,3,Most Games
2022-03-28,21,TBL,,,,,3,1,Least Games
2022-03-28,21,TOR,,,,,3,0,Least Games
2022-03-28,21,VAN,STL,Away,Y,,3,2,Least Games
2022-03-28,21,VGK,,,,,3,2,Least Games
2022-03-28,21,WPG,,,,,3,1,Least Games
2022-03-28,21,WSH,CAR,Home,Y,,3,1,Least Games
2022-03-29,21,ANA,DAL,Home,N,,4,1,Most Games
2022-03-29,21,ARI,,,,,4,3,Most Games
2022-03-29,21,BOS,TOR,Home,N,,3,0,Least Games
2022-03-29,21,BUF,,,,,4,3,Most Games
2022-03-29,21,CAR,TBL,Away,N,Tired,4,1,Most Games
2022-03-29,21,CBJ,NYI,Home,N,,3,0,Least Games
2022-03-29,21,CGY,COL,Home,N,,3,0,Least Games
2022-03-29,21,CHI,,,,,4,2,Most Games
2022-03-29,21,COL,CGY,Away,N,,3,0,Least Games
2022-03-29,21,DAL,ANA,Away,N,,4,0,Most Games
2022-03-29,21,DET,,,,,3,2,Least Games
2022-03-29,21,EDM,,,,,4,3,Most Games
2022-03-29,21,FLA,MTL,Home,N,,4,0,Most Games
2022-03-29,21,LAK,,,,,4,2,Most Games
2022-03-29,21,MIN,PHI,Home,N,,4,0,Most Games
2022-03-29,21,MTL,FLA,Away,N,,3,0,Least Games
2022-03-29,21,NJD,,,,,3,0,Least Games
2022-03-29,21,NSH,OTT,Home,N,,3,1,Least Games
2022-03-29,21,NYI,CBJ,Away,N,,4,1,Most Games
2022-03-29,21,NYR,PIT,Away,N,,4,2,Most Games
2022-03-29,21,OTT,NSH,Away,N,,3,1,Least Games
2022-03-29,21,PHI,MIN,Away,N,,3,0,Least Games
2022-03-29,21,PIT,NYR,Home,N,,3,0,Least Games
2022-03-29,21,SEA,,,,,4,3,Most Games
2022-03-29,21,SJS,,,,,3,1,Least Games
2022-03-29,21,STL,,,,,4,3,Most Games
2022-03-29,21,TBL,CAR,Home,N,Tired Opposition,3,1,Least Games
2022-03-29,21,TOR,BOS,Away,N,,3,0,Least Games
2022-03-29,21,VAN,,,,,3,2,Least Games
2022-03-29,21,VGK,,,,,3,2,Least Games
2022-03-29,21,WPG,,,,,3,1,Least Games
2022-03-29,21,WSH,,,,,3,1,Least Games
2022-03-30,21,ANA,,,,,4,1,Most Games
2022-03-30,21,ARI,SJS,Home,Y,,4,3,Most Games
2022-03-30,21,BOS,,,,,3,0,Least Games
2022-03-30,21,BUF,WPG,Home,Y,,4,3,Most Games
2022-03-30,21,CAR,,,,,4,1,Most Games
2022-03-30,21,CBJ,,,,,3,0,Least Games
2022-03-30,21,CGY,,,,,3,0,Least Games
2022-03-30,21,CHI,,,,,4,2,Most Games
2022-03-30,21,COL,,,,,3,0,Least Games
2022-03-30,21,DAL,,,,,4,0,Most Games
2022-03-30,21,DET,NYR,Home,Y,Tired Opposition,3,2,Least Games
